AltAGL,E1 RPM,IAS,LatAc,NormAc,Pitch,Roll
2.0,778.5,0.0,0.0,-0.03,2.07,-0.25
1.0,783.1,0.0,0.01,-0.03,1.9,-0.13
1.0,779.4,0.0,0.0,0.05,2.03,-0.21
1.0,780.7,0.0,0.0,-0.03,1.82,-0.02
1.0,782.3,0.0,0.0,0.0,2.07,-0.05
2.0,782.6,0.0,0.01,0.02,2.26,-0.11
2.0,782.2,0.0,0.01,-0.02,1.98,-0.23
2.0,782.8,0.0,0.01,0.03,2.29,-0.11
2.0,781.8,0.0,0.0,-0.01,2.15,0.01
2.0,780.8,0.0,0.01,0.02,2.26,0.04
1.0,778.9,0.0,-0.01,0.02,2.23,0.09
1.0,781.9,0.0,0.01,-0.03,2.15,0.04
1.0,786.6,0.0,-0.01,0.01,1.92,0.11
1.0,1003.4,0.0,0.01,0.0,1.91,0.08
1.0,1051.2,0.0,0.01,0.01,1.91,0.12
2.0,1066.3,0.0,0.01,0.03,1.96,0.18
2.0,1069.7,0.0,0.0,-0.01,2.01,0.23
2.0,1071.5,0.0,-0.01,0.01,2.07,0.29
2.0,1073.7,0.0,-0.04,-0.03,1.93,0.23
2.0,1073.4,0.0,0.0,-0.01,1.79,0.12
1.0,1073.9,0.0,-0.02,0.0,1.6,-0.01
